B8,B11,B12,B2,B3,B4,B5,EVI,GNDVI,NDRE,NDVI,SAVI,MSAVI,NDMI,inferred_stage,health_status
2594.2444444444445,2409.8444444444444,1680.4666666666667,723.2666666666667,1033.911111111111,1220.6,1643.3777777777777,0.660025378108521,0.42628138444444447,0.2205907798,0.3581535511111111,0.537159930113388,0.51280513474446,0.03410050345589248,uncertain_vegetative,0
2735.8809523809523,2084.6190476190477,1184.5,450.76190476190476,668.7619047619048,582.9047619047619,1104.6666666666667,1.883455442215739,0.6116618061904762,0.4351056711904762,0.6578826888095237,0.9866698378486198,0.7860306601713719,0.14817687656317513,vegetative,1
3380.733333333333,2192.0222222222224,1366.4444444444443,497.75555555555553,758.9111111111112,668.6222222222223,1344.4,1.5818308190172599,0.6263798457777777,0.421324576,0.6588700264444445,0.9881838200761065,0.7830491401762932,0.2061256003598461,vegetative,1
2900.177777777778,1920.2444444444445,1084.0444444444445,558.9111111111112,840.8444444444444,752.6,1236.2444444444445,1.4827457733945273,0.550450489111111,0.4022560555555556,0.588021227111111,0.8819105176676296,0.7368692385805136,0.20211401313466237,vegetative,1
2509.657894736842,1801.342105263158,981.3684210526316,390.13157894736844,605.8947368421053,496.42105263157896,995.7368421052631,2.0296825375033802,0.6188270957894737,0.44219967473684213,0.681149497368421,1.0215476063426825,0.8068107774795648,0.17861469511721562,vegetative,1
3058.8444444444444,2832.8,2060.711111111111,735.3111111111111,1065.7333333333333,1236.1333333333334,1818.4222222222222,2.1934241319474412,0.48135671777777783,0.2555572003333333,0.4306528831111111,0.6459023653261207,0.5790509371529677,0.04067303778500732,maturation,1
2644.681818181818,2069.590909090909,1207.5681818181818,449.65909090909093,674.0909090909091,560.2272727272727,1057.840909090909,2.242524502123953,0.5768879631818181,0.40951783981818185,0.6290536177272728,0.9434363395029852,0.7492873335030222,0.10703656927519554,vegetative,1
2743.157894736842,1786.8157894736842,950.6578947368421,340.10526315789474,554.7894736842105,418.07894736842104,949.0263157894736,2.8629318963984742,0.6681896510526316,0.49638017763157893,0.7423781899999999,1.1133849609302586,0.8501019048161843,0.22371110931364563,vegetative,1
2940.9777777777776,2529.0666666666666,1635.6222222222223,575.4444444444445,769.0444444444445,803.6888888888889,1234.6222222222223,1.6256260522977877,0.5786540173333333,0.40408391346666667,0.5693506260000001,0.8539109715947402,0.7006188025814886,0.08470208752920252,vegetative,1
2659.875,2079.375,1257.325,405.85,624.6,541.1,1063.65,2.1728289632656637,0.620735059,0.42963939725,0.66389936125,0.9956914334921942,0.7909696384217568,0.13420291487304142,vegetative,1
2370.3777777777777,1856.8666666666666,1109.8444444444444,491.8,701.4888888888889,667.0888888888888,1079.9777777777779,1.7179626196332745,0.5466373135555556,0.3797648704444444,0.5650113991111111,0.847374866794962,0.720262834917791,0.1324670035302544,vegetative,1
2142.311111111111,2612.5777777777776,2170.6,785.3777777777777,1100.8444444444444,1500.0,1695.5333333333333,0.18902360521848405,0.321005262,0.11791200071111112,0.17788548164444443,0.266790126318857,0.29716569916360336,-0.0983821408957278,emergence,1
3144.3548387096776,2768.483870967742,1836.9354838709678,488.0967741935484,748.1612903225806,659.483870967742,1355.3870967741937,1.4417946744784547,0.6124519258064516,0.3934529583870968,0.646559905483871,0.9697106660869007,0.7786779296610099,0.06640445946383675,vegetative,1
2017.2,2010.9777777777779,1547.7111111111112,694.2222222222222,964.1333333333333,1184.0,1496.6666666666667,0.4492628573651631,0.34033251155555555,0.13558768522222223,0.24582082202222222,0.3686748673040362,0.37744500339952336,-0.00478980323945246,emergence,1
2867.6666666666665,2091.866666666667,1307.1777777777777,541.4,824.0888888888888,796.0,1341.6,1.2806345621367026,0.5539201568888888,0.3624381462222222,0.5652800768888888,0.8478037997438894,0.717741752886185,0.15610300154218593,vegetative,1
2433.3555555555554,1984.2222222222222,1243.5333333333333,589.0666666666667,810.4222222222222,829.7555555555556,1219.9777777777779,1.2260541422227458,0.5012793208888889,0.331950558,0.4917563046666667,0.7375206270414739,0.6557450442500491,0.10140482042543013,uncertain_vegetative,0
2447.775,2138.15,1254.85,411.15,603.0,541.475,1051.4,3.741556063348797,0.6096134675,0.406824832,0.6500668682499999,0.9749307209455698,0.7807406902069601,0.08272759273283915,vegetative,1
2269.6052631578946,1821.0526315789473,1001.921052631579,384.63157894736844,591.9473684210526,487.60526315789474,976.1315789473684,2.737936664164098,0.5913420063157895,0.40734395763157893,0.6561209189473685,0.9839967715362646,0.7893066020876451,0.12178910329238468,vegetative,1
636.0,314.0,200.0,882.0,824.0,554.0,582.0,-0.0772418990203466,-0.12876712,0.044334974,0.06890757,0.1033179336413271,0.12884257691246148,0.3389473684210526,uncertain_vegetative,0
2253.0444444444443,2355.511111111111,1828.3777777777777,732.0888888888888,995.1333333333333,1249.7333333333333,1591.4666666666667,0.8004601809597205,0.37141262844444445,0.15917391764444444,0.2736566262444444,0.41042767220543186,0.3911383836472952,-0.029287794407900296,uncertain_vegetative,0
2481.95,2028.025,1115.325,345.55,557.25,433.25,981.225,2.7759178528574804,0.64174212275,0.44094552174999996,0.71142461525,1.0669439183600573,0.8287942927554355,0.11093444501949565,vegetative,1
2757.266666666667,1989.8666666666666,1155.0222222222221,432.0,613.4888888888889,540.0888888888888,1025.9555555555555,2.048354027648779,0.6279425631111112,0.44872408822222226,0.6635259366666666,0.9951385056389438,0.7792882101577056,0.16292795168493093,vegetative,1
2516.9523809523807,2056.1190476190477,1242.404761904762,581.9047619047619,766.6190476190476,706.1666666666666,1209.5,1.8383333393682224,0.5785882039285715,0.3917994337142857,0.6149316752380953,0.9222356744661605,0.7478416215421497,0.11690706230911943,vegetative,1
2701.1190476190477,2033.3333333333333,1213.4285714285713,409.1904761904762,667.3809523809524,544.4761904761905,1090.6190476190477,2.2774314511930234,0.6044590640476191,0.4271789073809524,0.6688450064285715,1.0031104791957115,0.7931198189501824,0.15201666059427277,vegetative,1
2116.777777777778,2009.4222222222222,1497.1333333333334,694.7555555555556,1008.2222222222222,1172.6666666666667,1484.5333333333333,0.5512812164688573,0.331374758,0.15427336928888888,0.26091278500000004,0.3913122199995294,0.38469174849868876,0.012266997464229773,emergence,1
2124.733333333333,2036.2444444444445,1388.0666666666666,640.1555555555556,868.4888888888889,969.9777777777778,1280.0666666666666,0.8945598860484094,0.4001630544444445,0.22490126042222222,0.3495358886666666,0.5242196530475831,0.4999577843092387,0.001564499238584164,uncertain_vegetative,0
2586.425,2222.75,1323.875,501.9,688.675,661.375,1146.15,2.957728607109397,0.59427458525,0.3993605935,0.608894912,0.9131943662662441,0.7517162529839425,0.0907503596249087,vegetative,1
2422.311111111111,2843.8444444444444,2290.3777777777777,783.3777777777777,1014.4888888888889,1210.4888888888888,1681.3777777777777,0.7090161476020077,0.41124874377777776,0.1810662072888889,0.3382798235555556,0.5073483023351538,0.49719611172039446,-0.07860908106042955,uncertain_vegetative,0
2540.6666666666665,2135.0222222222224,1460.7555555555555,699.9333333333333,983.2,1072.6888888888889,1490.0222222222221,0.8867045954606106,0.43023864800000006,0.2481529446688889,0.3936709376888889,0.5904267290834405,0.5367862683484974,0.07591147521448355,uncertain_vegetative,0
2363.5555555555557,2866.711111111111,2502.3777777777777,759.5111111111111,1070.4,1472.5111111111112,1820.0222222222221,0.7929537392167049,0.3734612762222222,0.12917024615555556,0.231374614,0.3470151299370595,0.3677792843634153,-0.09698448023465599,emergence,1
2875.4444444444443,2067.4222222222224,1180.5777777777778,492.31111111111113,707.3555555555556,628.8666666666667,1114.5333333333333,2.125363034831157,0.6028632171111111,0.4408407168888889,0.6419951848888888,0.9628542210520538,0.7682613472598859,0.17273404380227633,vegetative,1
2277.6444444444446,2180.0222222222224,1577.2,675.2666666666667,915.5333333333333,1019.0666666666667,1383.1555555555556,-2.44472649205206,0.42480731533333327,0.24136607044444444,0.3778846682222223,0.5667405407809828,0.5444119580208634,0.02158926047452671,uncertain_vegetative,0
1852.6888888888889,1868.4888888888888,1317.1555555555556,591.8888888888889,817.9333333333333,965.5555555555555,1268.2,0.5613094020010241,0.3871085786666667,0.18149982855555555,0.307791406,0.4616044689829017,0.4627503986707931,-0.01184745548955326,uncertain_vegetative,0
3979.8,2690.2,1505.7777777777778,773.1111111111111,1074.3777777777777,876.7555555555556,1569.7777777777778,2.402318656705302,0.5710612995555556,0.4241944182222222,0.6311329642222222,0.9466007741617101,0.7606998613040156,0.1808768706350385,vegetative,1
2494.909090909091,3163.0,2857.818181818182,803.9090909090909,1231.3636363636363,1823.090909090909,2051.818181818182,0.1823853783489353,0.3139697526363636,0.09073407781818182,0.14677301363636364,0.2201332978447341,0.2541574294906623,-0.10679029080455887,emergence,0
3141.1136363636365,2384.7954545454545,1394.840909090909,674.3863636363636,940.75,891.2272727272727,1408.8863636363637,2.539429238418928,0.5357153579545455,0.3767518281818182,0.5549399984090909,0.8323067810718581,0.6996406168215841,0.13685734093763113,vegetative,1
2446.3777777777777,1990.888888888889,1381.6,600.8888888888889,845.6666666666666,846.2888888888889,1295.3333333333333,1.313792618162232,0.47076655377777776,0.29517900088888893,0.46794685,0.701811300891316,0.6268064501182178,0.09802913054197095,maturation,1
2438.688888888889,2271.177777777778,1732.3777777777777,795.5333333333333,1134.3333333333333,1468.9777777777779,1724.911111111111,0.7184801751292548,0.35301074422222223,0.15983665786666665,0.23840481553333334,0.3575618296895539,0.3644155062390938,0.030740433349021337,emergence,1
2419.684210526316,2000.078947368421,1137.6052631578948,446.36842105263156,636.0526315789474,555.7631578947369,1024.7631578947369,2.1720049819091263,0.5910501747368421,0.41662885789473686,0.6366230447368422,0.9547673336201978,0.7741825794762462,0.11136237930917714,vegetative,1
2435.9777777777776,1984.2888888888888,1317.7777777777778,633.9555555555555,910.5555555555555,917.7777777777778,1364.9777777777779,0.9914329698157974,0.44764833311111113,0.2741448432222222,0.44347147133333337,0.6651079889486773,0.605577266155453,0.09704582180533698,maturation,1
3311.911111111111,2056.133333333333,1238.6444444444444,584.7555555555556,859.1555555555556,844.4666666666667,1260.9555555555555,1.915620396520439,0.5897066504444445,0.4511436808888889,0.5971398942222221,0.8956010727569311,0.7404792403019402,0.23424019821395814,vegetative,1
2506.0666666666666,2290.9777777777776,1564.4666666666667,745.7777777777778,1039.2444444444445,1215.3333333333333,1542.2666666666667,0.6717952539696509,0.4038469433333334,0.22797005675555554,0.3368728597777778,0.5052419150260322,0.49090649583379975,0.038358938012048906,uncertain_vegetative,0
2496.55,2104.4,1261.525,418.7,628.125,603.5,1079.75,2.087197112952461,0.6022422654999999,0.40596682725,0.62011276725,0.9300145828250284,0.7614540401016257,0.09974855046162043,vegetative,1
1136.0,404.0,229.0,1386.0,1356.0,1112.0,1153.0,-0.0232018561484918,-0.0882825,-0.007426824,0.010676157,0.0160106737825216,0.021117662101005408,0.4753246753246753,dormant,1
2461.4666666666667,2480.5333333333333,1613.3555555555556,663.6444444444444,930.2444444444444,1053.7333333333333,1451.0,0.7771841265648417,0.4506286197777778,0.25556152955555556,0.3980923248888889,0.5970533527172276,0.564641821171305,-0.006002470565765685,uncertain_vegetative,0
2247.3777777777777,1926.8222222222223,1383.3333333333333,613.7555555555556,896.4,997.1777777777778,1424.111111111111,0.8084715446753612,0.42529401733333333,0.21682156311111112,0.3772506284444444,0.565788601587984,0.5375421160007793,0.072737010413863,uncertain_vegetative,0
2710.288888888889,2004.0666666666666,1184.2444444444445,420.8222222222222,630.5555555555555,556.3555555555556,1076.111111111111,-1.2806849910036169,0.6102899753333333,0.4189084516666666,0.6471821402222222,0.9706250723394645,0.7637629708205269,0.14347905352443663,uncertain_vegetative,0
2069.7555555555555,2030.0,1471.5777777777778,595.4222222222222,837.0444444444445,891.2222222222222,1380.088888888889,0.8528975748376177,0.3993428422222222,0.17930131204444447,0.37064383488888886,0.5558731506912574,0.5187168635893815,-0.0011733033055275942,uncertain_vegetative,0
2772.315789473684,3163.2368421052633,2147.815789473684,716.8947368421053,985.078947368421,1223.9473684210527,1581.9736842105262,0.1549743842502973,0.4910394421052632,0.28350454447368423,0.4078331010526316,0.6116669547648826,0.5633188631411605,-0.05844036194661163,uncertain_vegetative,0
2476.4444444444443,2368.5,1494.611111111111,490.5,715.25,665.8888888888889,1211.6666666666667,2.036042135143933,0.5576195283333333,0.3509456538888889,0.5851993022222222,0.8776537268837741,0.7330212239252079,0.04328721242967331,vegetative,0
2856.7619047619046,2168.1190476190477,1337.2142857142858,720.3571428571429,934.452380952381,802.8333333333334,1329.0714285714287,2.140579175423403,0.5533105358809524,0.3855104673809524,0.6082422401190476,0.9122261882367783,0.7329152081463235,0.1418416222878593,vegetative,1
2608.2272727272725,2218.6136363636365,1380.2045454545455,536.4772727272727,747.7272727272727,684.9090909090909,1224.2045454545455,1.856555054346159,0.5437959668181818,0.3499278331818182,0.5747334393181819,0.8619695444033225,0.7037482108399641,0.07490481632602203,maturation,1
1937.088888888889,1961.6444444444444,1459.5555555555557,635.7555555555556,862.4,969.5555555555555,1287.2666666666667,0.7861089454817698,0.34914548,0.16800741533333333,0.2902938308888889,0.4353680813470934,0.4247493331996844,-0.025846240280870403,uncertain_vegetative,0
3190.4736842105262,3768.684210526316,2669.7105263157896,766.5526315789474,1117.9473684210527,1480.1052631578948,1901.3157894736842,1.0230910255450987,0.48868647868421056,0.2595019812105263,0.38362711184210524,0.5753747524168864,0.5335129625430358,-0.08037807014445661,uncertain_vegetative,0
3336.5789473684213,3829.684210526316,2793.1052631578946,850.4473684210526,1265.0526315789473,1750.4736842105262,2019.6315789473683,0.6962848853672412,0.45613993605263153,0.2526296740789474,0.3233270322368421,0.4849402278956785,0.4741427842349439,-0.06602934983342164,uncertain_vegetative,0
2795.6428571428573,2576.4761904761904,1725.5714285714287,481.9047619047619,717.9761904761905,745.452380952381,1295.3333333333333,1.6717411194270728,0.5846346428571428,0.36023703752380953,0.5735855733333333,0.8602572569340792,0.7071062514405044,0.04256431956660581,vegetative,0
2503.3684210526317,2567.3947368421054,1684.578947368421,494.86842105263156,710.0526315789474,784.8684210526316,1230.078947368421,1.2798908331503633,0.5678668157894736,0.3494526231578947,0.5389285968421053,0.8082519145263637,0.6942750971535959,-0.004691548060898798,vegetative,0
2340.3636363636365,2853.4545454545455,2562.818181818182,843.6363636363636,1221.8181818181818,1788.909090909091,2102.818181818182,0.16919091469390748,0.30158161363636365,0.050527509636363634,0.12933974545454546,0.19398629311646715,0.22801069881761163,-0.05923322961409641,emergence,1
3111.4210526315787,3326.5526315789475,2236.7631578947367,644.7631578947369,956.578947368421,1145.1842105263158,1611.8684210526317,1.2212793034854141,0.5324573278947369,0.31987793210526316,0.47200441684210526,0.7079199135753228,0.6196356949966397,-0.03136991800811909,uncertain_vegetative,0
2707.4523809523807,2093.5,1265.6904761904761,511.42857142857144,777.3809523809524,685.7380952380952,1250.047619047619,2.4405612659682507,0.5594190585714285,0.3718988388095238,0.607251435952381,0.9107378480022016,0.7336406562195092,0.12938523341114874,vegetative,1
2586.2631578947367,2988.7631578947367,2019.3684210526317,549.6052631578947,810.0263157894736,932.8157894736842,1480.2368421052631,1.0417831305071827,0.5455892247368421,0.28398136289473686,0.49778891263157893,0.7465579643954888,0.653539512977976,-0.06543965632957993,maturation,1
2716.177777777778,2503.177777777778,1666.1555555555556,549.8666666666667,824.4444444444445,832.1555555555556,1406.8444444444444,1.6402343147343459,0.5333773235555556,0.3221983368222222,0.5469740166666667,0.8203400094347183,0.6796597054719921,0.046510612138763126,maturation,1
2363.4761904761904,2353.904761904762,1535.5238095238096,428.42857142857144,630.1190476190476,661.2380952380952,1125.1666666666667,1.7308198516039532,0.5810629828571429,0.3576852621428571,0.5709504171428572,0.856280467010755,0.7104124048604381,0.014489310604020192,vegetative,0
2779.8,2520.8444444444444,1528.7333333333333,495.5777777777778,687.0222222222222,748.0,1245.3777777777777,1.753970917699393,0.5997418444444444,0.3780359088888889,0.5720592404444445,0.8579671217115191,0.7141826339186385,0.05077803475139339,vegetative,1
2115.090909090909,2952.3636363636365,2569.2727272727275,746.3636363636364,1028.2727272727273,1409.4545454545455,1695.0,0.3074401621189444,0.33519899545454546,0.10489938654545455,0.19280166813636362,0.28916276219200526,0.31793080058442186,-0.12119792456930453,emergence,0
3345.8636363636365,2026.2045454545455,1037.2272727272727,461.6363636363636,745.4772727272727,500.6818181818182,1158.159090909091,2.884708806060829,0.6375180811363637,0.48995196090909093,0.7407210750000001,1.110934492501615,0.8491889077469171,0.25119920435419946,vegetative,1
2935.7555555555555,2562.9333333333334,1776.7555555555555,617.7111111111111,849.5111111111111,902.0666666666667,1514.6222222222223,1.4512540336559643,0.5438924973333333,0.3115983120222222,0.5241162953333334,0.7860724881535407,0.6629397154888365,0.06608202942578482,maturation,1
2145.3333333333335,2126.866666666667,1559.8222222222223,701.8444444444444,974.7333333333333,1178.1777777777777,1492.0666666666666,0.4938028069801634,0.3509448582222222,0.1565521516,0.263736357,0.3955471914394979,0.392491403086731,-0.012819795344158667,emergence,1
2908.6222222222223,2052.4666666666667,1116.7333333333333,442.22222222222223,649.0,523.8666666666667,1079.3111111111111,2.4095469124193776,0.6352823755555556,0.4601910126666667,0.695688563111111,1.0433789245289777,0.8152468635034691,0.18531387111634967,vegetative,1
3453.9555555555557,2522.4,1510.0666666666666,536.7555555555556,809.6888888888889,677.4444444444445,1370.7333333333333,1.5929570235740547,0.607606294,0.41209364355555556,0.6479773828888888,0.9718497764249915,0.7703672524211268,0.13990537735283956,vegetative,1
2594.0476190476193,2355.285714285714,1428.952380952381,458.76190476190476,682.0714285714286,692.0,1152.1666666666667,1.897530103675505,0.5878374035714286,0.3931080392857143,0.5910120235714286,0.8863784317057201,0.7319822541868407,0.0642489185482263,vegetative,1
2136.6666666666665,2244.088888888889,1702.6444444444444,734.8222222222222,1010.6666666666666,1226.9555555555555,1535.8444444444444,-2.20239888116387,0.3311486070222222,0.14108239908888887,0.24304247340000001,0.3645125950490407,0.3620165371566196,-0.03898558596765188,emergence,1
2945.866666666667,2257.8888888888887,1338.9777777777779,546.6888888888889,783.7555555555556,721.3555555555556,1236.2888888888888,1.9607891219207574,0.5705181584444444,0.40090442533333337,0.6017552402222222,0.9025098033279082,0.724428770942662,0.13739123548435447,vegetative,1
3400.590909090909,2504.7727272727275,1396.2954545454545,603.9772727272727,910.5681818181819,732.1136363636364,1459.25,2.49635491647066,0.5744325995454546,0.39669731522727275,0.6464369806818181,0.9695374434944024,0.7701441949744673,0.15187934028898245,vegetative,1
1286.7894736842106,1812.5,1424.1052631578948,616.6052631578947,796.1052631578947,893.5526315789474,1213.7368421052631,-0.6865221663746544,0.1426337154105263,-0.04491782694736842,0.18171162010526318,0.2724562568091215,0.30395488192571846,-0.20261531789747386,emergence,0
3341.4666666666667,2022.111111111111,1134.5333333333333,593.5555555555555,894.0444444444445,790.6222222222223,1326.3777777777777,1.5409847811145205,0.5769011553333333,0.4305427986666666,0.6162098602222222,0.9242028104450272,0.7593917892345113,0.24478018878761074,vegetative,1
2784.657894736842,3250.815789473684,2274.0526315789475,670.8157894736842,944.3157894736842,1118.9473684210527,1656.5263157894738,1.0353368913095509,0.5122184771052631,0.2707877792105263,0.4679640086842105,0.7018365412673845,0.6126943313007228,-0.05468315701215286,maturation,1
2074.6,2147.1555555555556,1594.4222222222222,722.8666666666667,956.9111111111112,1098.0666666666666,1405.088888888889,0.6744498756364714,0.3386600742222222,0.16792634388888888,0.2741060808888889,0.41109708852741217,0.40723759409849863,-0.033832034366885866,uncertain_vegetative,0
2536.1052631578946,2676.1052631578946,1774.1315789473683,611.3157894736842,811.7894736842105,943.5526315789474,1386.7894736842106,3.338203602465565,0.5222341331578948,0.2997918318421052,0.4686528110526316,0.7028740798215126,0.6298415662298387,-0.018502189963675558,maturation,1
1954.0,2443.4545454545455,2199.0,741.6363636363636,1058.3636363636363,1548.5454545454545,1807.8181818181818,0.14361478599608737,0.2904395481818182,0.0369305154,0.11303059700000001,0.16952172816851946,0.2025018201468976,-0.07353811353578464,emergence,1
2818.0,2749.6,1841.95,845.2,1042.525,1102.925,1497.75,0.9902913988416884,0.517399749875,0.331474974075,0.4808374735,0.7211531746947901,0.6353241431911215,0.016151952521003973,uncertain_vegetative,0
2471.0,2521.5777777777776,1967.8444444444444,702.7111111111111,989.1777777777778,1159.8444444444444,1527.6888888888889,1.0496845938096975,0.4256276842222222,0.23411177486666668,0.36051857955555555,0.5407018429342041,0.5193728839125015,-0.00930269396721958,uncertain_vegetative,0
3311.5333333333333,2376.6222222222223,1339.2888888888888,438.3777777777778,711.6,589.2444444444444,1224.7111111111112,2.1951906363883165,0.6394454431111112,0.4523997146666667,0.6894973795555556,1.0341138652344892,0.8057496827275928,0.16487430219244928,vegetative,1
3143.090909090909,2374.568181818182,1374.3181818181818,637.1136363636364,915.2272727272727,868.5454545454545,1393.2045454545455,1.8335711692367063,0.5445635440909091,0.3810950636363637,0.5621249293181818,0.8430824097569015,0.7073935523323847,0.137008220438327,vegetative,1
3495.488888888889,2154.8888888888887,1334.6222222222223,704.5333333333333,1084.0444444444445,909.3777777777777,1528.9333333333334,1.3793075629544052,0.5266139008888889,0.39178824444444443,0.5882833802222223,0.8823245800432743,0.7370520063328008,0.23794957068099648,vegetative,1
3057.0666666666666,2129.0,1196.4222222222222,460.0444444444444,693.0666666666667,583.3333333333334,1139.0444444444445,2.018289980488108,0.6238398775555556,0.45196380755555554,0.6741931593333333,1.0111498996661283,0.791380104377812,0.183115038348985,vegetative,1
2033.9555555555555,2471.5777777777776,1763.1555555555556,626.5111111111111,783.0666666666667,900.5555555555555,1139.4,0.4099379545563453,0.44678064133333334,0.28012267688888887,0.38597358044444446,0.5788605548400413,0.5537287469225298,-0.09730972109911558,uncertain_vegetative,0
2932.3333333333335,1966.3111111111111,1028.6888888888889,391.4888888888889,642.4444444444445,465.02222222222224,1056.9777777777779,2.2859361001827745,0.6445703015555555,0.4788204182222222,0.7323031971111111,1.098289101918309,0.8426352836459753,0.2083514080056403,vegetative,1
2539.3571428571427,2493.809523809524,1590.9761904761904,478.45238095238096,710.6190476190476,788.0,1218.952380952381,1.5601106770489777,0.5689351233333333,0.35811267357142856,0.5412344583333334,0.8117236145513574,0.6854649551899434,0.018651490640145728,vegetative,0
2746.5333333333333,2343.9555555555557,1487.0666666666666,547.8222222222222,789.2,771.5555555555555,1266.3555555555556,1.7082264791899633,0.5545859877777778,0.37223278733333337,0.5691444673333333,0.8535926565790907,0.7122954540246711,0.08808814354481224,vegetative,1
2829.3555555555554,2260.6444444444446,1388.7777777777778,529.4444444444445,747.4444444444445,712.2444444444444,1218.2888888888888,1.618684425124013,0.5693446822222222,0.3793811496,0.5759373713333333,0.8637864165936306,0.709065537889329,0.09787469914552586,vegetative,1
2692.5227272727275,1866.1363636363637,1046.7045454545455,378.25,621.1590909090909,507.47727272727275,1015.25,2.0934332648184424,0.6255683606818182,0.4542826247727273,0.6843229711363636,1.0263210907259905,0.8069957986565338,0.1826437496050554,vegetative,1
3188.4222222222224,1831.6222222222223,987.1555555555556,525.2222222222222,807.3555555555556,647.7777777777778,1195.9555555555555,1.7719932339017097,0.5941413537777778,0.45259117400000004,0.6604873195555555,0.9906016613430241,0.7914561928971529,0.26848744885237785,vegetative,1
2989.488888888889,2311.311111111111,1344.5555555555557,574.1777777777778,817.7111111111111,792.8222222222222,1331.3555555555556,1.6581643515111886,0.5615333328888888,0.37332274844444446,0.5697550042222222,0.8545197689951708,0.7078306566126987,0.12658478705738482,vegetative,1
2452.6666666666665,2287.1555555555556,1712.2,722.1111111111111,1001.2888888888889,1193.4,1589.6444444444444,0.7086693366300725,0.39631192577777774,0.19006031526666664,0.31907330244444443,0.4785478459817878,0.4503732226523375,0.019348274836294484,uncertain_vegetative,0
2149.088888888889,2070.511111111111,1634.6,717.4222222222222,995.8666666666667,1236.111111111111,1511.088888888889,0.50335262557448,0.341232204,0.1545744734,0.24826544164444442,0.3723440030609936,0.36896708971225456,0.01597296693082594,emergence,1
2519.177777777778,2045.888888888889,1392.6888888888889,655.7111111111111,941.5555555555555,1020.4,1389.0444444444445,0.9883806558963769,0.4333656748888889,0.26606062075555553,0.39717604022222225,0.5956811419791624,0.5434671740881691,0.09161882703431948,uncertain_vegetative,0
2101.4444444444443,2110.0444444444443,1607.5111111111112,707.8,979.3111111111111,1203.5777777777778,1510.3111111111111,0.4751839303236922,0.3398989391111111,0.14532407126666666,0.24877944002222224,0.37311438201972347,0.3711080495015924,-0.00691944647260003,emergence,1
2817.6285714285714,2165.8571428571427,1302.6285714285714,500.6,718.1428571428571,573.5428571428571,1095.3428571428572,2.1979512372018335,0.6163622837142857,0.448079616,0.6835758788571429,1.0252039439374283,0.8000005645758522,0.15130817489525472,vegetative,1
2339.1052631578946,3062.5526315789475,2228.1052631578946,724.4473684210526,1017.7631578947369,1227.3684210526317,1601.7368421052631,0.5996995902808964,0.4062436447368421,0.1947803205263158,0.33097899710526313,0.4963932688236498,0.48086427664917974,-0.12891112270754043,uncertain_vegetative,0
2547.2380952380954,2072.3809523809523,1138.547619047619,457.0952380952381,644.6190476190476,571.547619047619,1052.2619047619048,2.0455093782530023,0.604199835,0.42649985547619046,0.6474144423809524,0.9709587218076349,0.7797795538092378,0.12052093894842116,vegetative,1
4029.177777777778,2642.1555555555556,1505.3555555555556,726.1555555555556,1010.3111111111111,842.6,1533.7555555555555,2.2547799159379482,0.5945962566666667,0.43501754111111113,0.6422382073333334,0.963256714766973,0.7705683421365493,0.19356967578772877,vegetative,1
2885.088888888889,2172.5333333333333,1402.5777777777778,549.8444444444444,801.3777777777777,740.6222222222223,1331.9555555555555,1.456443612881633,0.552793306,0.35439451324444443,0.5727729795555555,0.8590424176515705,0.7139348281682992,0.12834846499860722,vegetative,1
2749.3947368421054,3313.315789473684,2708.0526315789475,717.9736842105264,1083.657894736842,1577.5263157894738,2025.3947368421052,0.5953543768009887,0.4361026047368421,0.15562449,0.2776976407894737,0.41649624382573575,0.42373936594860523,-0.08813899777645606,uncertain_vegetative,0
1729.0444444444445,2000.2666666666667,1504.2,645.1777777777778,823.0666666666667,983.7111111111111,1264.6222222222223,0.804899145274092,0.34469800777777776,0.1486880947111111,0.2604042837777778,0.39053455236098167,0.4033607208574166,-0.07306115740481083,uncertain_vegetative,0
3009.1555555555556,2168.777777777778,1214.6,503.8,759.4888888888889,619.0,1210.9777777777779,2.001844495308947,0.5963913542222222,0.4272989593333334,0.6653153413333334,0.9978327553764463,0.7792655680934938,0.16908955995364977,vegetative,1
2709.7894736842104,2766.2105263157896,1842.078947368421,805.1842105263158,1022.8421052631579,1092.8947368421052,1504.5263157894738,1.8680891583639683,0.4991025747631579,0.3056069277631579,0.47500049931578947,0.7123930110387855,0.6113754060841913,0.0011169933247554575,maturation,1
2839.0444444444443,2186.777777777778,1384.2444444444445,588.8888888888889,843.3555555555556,848.5111111111111,1307.0222222222221,2.370222402057301,0.5219557744444445,0.34651781442222224,0.5129788508888888,0.7693675860468964,0.650821877984572,0.10936352479400194,vegetative,1
2463.133333333333,2784.688888888889,2189.2444444444445,677.2222222222222,953.4888888888889,1165.7333333333333,1590.088888888889,1.0281942131625856,0.4349538682222222,0.2077246755777778,0.35631869422222223,0.5344027035009586,0.4942639885054228,-0.06709803289431412,uncertain_vegetative,0
2666.0789473684213,2778.3684210526317,1914.5526315789473,540.8157894736842,788.7894736842105,881.1052631578947,1394.2894736842106,0.8022191167039253,0.5501059065789474,0.3195970381578947,0.5143698592105264,0.7714420408303363,0.6719857136138216,-0.010323219512437733,vegetative,0
2698.711111111111,2134.177777777778,1236.0,478.0,698.1555555555556,617.4222222222222,1113.7777777777778,1.5967411938817793,0.5895835308888889,0.42077647444444444,0.6335797482222222,0.950223816372582,0.7643919341660876,0.13122130147994127,vegetative,1
