system:index,B11,B12,B2,B3,B4,B5,B8,EVI,GNDVI,NDRE,NDVI,SAVI,date,.geo
20230610T135709_20230610T135715_T21LWK_770_0,1662,707,264,483,242,819,2956,2.7933305887196376,0.7191044,0.5660927,0.8486554,1.272784117555104,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.40306603397607,-10.036930024729212]}"
20230610T135709_20230610T135715_T21LWK_773_0,2076,907,408,842,434,1248,3860,2.5154185022026434,0.6418545,0.51135474,0.79785746,1.1966468739084877,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.53099873051133,-10.037949580125359]}"
20230610T135709_20230610T135715_T21LWK_775_0,3014,1654,470,740,644,1233,3172,1.7995444191343961,0.62167686,0.4401816,0.6624738,0.9935805056989389,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.20487392164122,-10.037056746713626]}"
20230610T135709_20230610T135715_T21LWK_776_0,1521,649,203,351,191,723,3140,2.666847531199132,0.7989115,0.62567955,0.8853197,1.3277802791535345,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.42505683917694,-10.037240196772581]}"
20230610T135709_20230610T135715_T21LWK_778_0,2448,1425,402,584,650,1062,2260,1.2794024157660522,0.5893108,0.36062613,0.5532646,0.829754337742656,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.51804428264057,-10.035669944905676]}"
20230610T135709_20230610T135715_T21LWK_786_0,2377,1280,292,513,399,916,2822,2.0011562603237527,0.69235384,0.50989836,0.75225085,1.128201148533292,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.45015197691789,-10.036559216168218]}"
20230610T135709_20230610T135715_T21LWK_792_0,1629,742,226,483,222,844,3328,2.6180040458530005,0.7465232,0.5953979,0.8749296,1.3122095479509928,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.50572179672671,-10.03800331440746]}"
20230610T135709_20230610T135715_T21LWK_797_0,1714,753,258,536,255,772,3820,2.609045667447307,0.7539027,0.66376305,0.87484664,1.312108943687891,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.65218653381969,-10.034390611536459]}"
20230610T135709_20230610T135715_T21LWK_798_0,2651,1521,465,709,708,1256,2780,1.4626570662148808,0.5935798,0.3776016,0.5940367,0.890927332664469,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.514482651451374,-10.037564043144682]}"
20230610T135709_20230610T135715_T21LWK_804_0,3202,1853,489,714,746,1300,2590,1.3560817767318722,0.5677966,0.33161953,0.5527578,0.8290124381837255,1.686405921218E12,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-56.143013105821446,-10.035546135933505]}"
